domain,family,label
ombiabokceogi.ddns.net,symmi,dga
ecuhiboieaeovw.biz,cryptolocker,dga
rbconay,deception,dga
tptpstgcj.co,proslikefan,dga
lxrhdewiuc.com,alureon,dga
e8y4yk64ise4.org,qadars,dga
lordraise.net,suppobox,dga
1qfyn02cijii9c1x.net,chinad,dga
o322cb3fb2e9cb6801aa16566dfb7dfc32.cc,dyre,dga
i55jymwnqa57arg33oycsc39d30kwe41nsbsg53.biz,murofet,dga
islumowno.com,vawtrak,dga
lkqxzezesxq.com,vidro,dga
fciovhcmxbhvljcw.com,sphinx,dga
ejvsosakyqajnflirjdt.com,zloader,dga
otbeipweda.ddns.net,symmi,dga
f7dde1a3e5f9a1d02d3e58fc750b137df9.so,dyre,dga
cousgleoo.cc,proslikefan,dga
gi8mcigus2wq.org,qadars,dga
qampwmpqqh.info,mydoom,dga
jpiuedzsxw.com,dnschanger,dga
ldctfdeisb.net,tempedreve,dga
3fabdc94a2de0e3cb33fbda90422ffe1.com,tinynuke,dga
knilolgf.org,tempedreve,dga
ebysnzlwye.com,alureon,dga
qelvijoucyjfij66.com,bedep,dga
byqk.pe,conficker,dga
performanceyswerkosting.com,manuelita,dga
ijkqyxincohn.com,tinba,dga
ohvwuo.com,virut,dga
jglwlzjply.com,dnschanger,dga
xmkhnsgij.in,locky,dga
ef52c386a26a9f5ce4d0edf770f41a20.com,tinynuke,dga
gfmqsbhs.eu,proslikefan,dga
e-lowo,deception,dga
dcbpnm.biz,qsnatch,dga
brspdmonfwxignfwxiap.com,zloader,dga
qhlmgdxjikngitkwfhhrjowiq.org,qakbot,dga
8e0qs6sy0e06.org,qadars,dga
1f2w8wg1wzj9191bl3bo18jqg1p.org,zeus-newgoz,dga
uurmiwbhjngoe.be,locky,dga
nogae3tytdbwvx2y.biz,chinad,dga
mmqqrawanh.in,mydoom,dga
buokhhklcpkcsfgyfs.com,dircrypt,dga
dietspraybecomesentencecelebrate.com,matsnu,dga
wttctmicaligeh.biz,cryptolocker,dga
lsrwlbivwvhdjuqxpsdy.com,zloader,dga
qse460mwiwu4.net,qadars,dga
kzlgndkog.eu,proslikefan,dga
z5c74cbb2831716d8f4599c3545935209a.ws,dyre,dga
rjxjvusisn.com,alureon,dga
ewqprnehph.ws,mydoom,dga
glgrqp1fed30i6u0gpo.ddns.net,corebot,dga
yuwoqdafcwlpgqtgy.tw,ranbyus,dga
j39f5d6ded30a6486ebf0f7ffe17fca85b.so,dyre,dga
rqqmwrwrqh.org,mydoom,dga
gc9aba47cd84fbf9b25c5601d91147fb41.to,dyre,dga
myyikwyiuucyywug.org,ramdo,dga
lufegware.com,vawtrak,dga
no5qv6126it96vrrvn7ibl5zs.com,zeus-newgoz,dga
nacaddufeng.com,vawtrak,dga
itveleamncuiusconcio.com,gozi,dga
47ca8af41564dc3c1a624ea274aa5dbf.org,bamital,dga
424010d86acbe.tickets,monerominer,dga
ddfakldbcflkcolf.net,padcrypt,dga
negotiationcheckbornpossess.com,matsnu,dga
capitemomiache.ddns.net,symmi,dga
yt1jg5uhh75gsho9.cn,chinad,dga
hqe51fsg53eqgyeyhwptkvk67aye61l68btny.com,murofetweekly,dga
inlqiqiivmpx.com,tinba,dga
ladugviw.ru,pushdo,dga
fyyhfvq84osv1p9wb4z6yfo5q.net,zeus-newgoz,dga
79926be0f7e44c1fa1b63adba92f0cec.org,bamital,dga
vgauwlcul.net,oderoor,dga
gnvdfwjkdlmorqjyt.tw,ranbyus,dga
jfwsmuuhhfxses.biz,cryptolocker,dga
gsdkgd.com,virut,dga
yurqmueoya.info,pykspa,dga
i25aykrg23k27gzoqn60pqjym19ewivhzj36i45.com,murofetweekly,dga
1cdced9076753a37e3750993d512bfaf.com,tinynuke,dga
afterstock.net,suppobox,dga
dujjjlnsbr.im,necurs,dga
kjrfvixpoipawunco.su,ranbyus,dga
hwlkfybz.to,qsnatch,dga
qlqzznwrua.com,dnschanger,dga
rzmzrsensinaix.com,banjori,dga
ogufsurnofs.com,vawtrak,dga
0y4202smw28i.top,qadars,dga
kujeimam.ru,pushdo,dga
1t5xc2h9nu085somg6i1fjegmy.org,zeus-newgoz,dga
p9z46nlhrju7vpb3.cn,chinad,dga
upskirt-ranging.in,nymaim,dga
jvpvmjjkzrrqlvnv.biz,murofet,dga
zkuhalzrmn.com,oderoor,dga
mjcxmjiwmtia.net,sisron,dga
ldvakrbmypbd.net,oderoor,dga
bto21oynrn50dyhypsn60oya27nufvjtewhv.info,murofetweekly,dga
jnauhinmnhucnyerm.net,ranbyus,dga
kccdebdcakaeakdc.com,padcrypt,dga
qoqsakuh.ru,pushdo,dga
qypghhkksjui.com,tinba,dga
utxvwvun.info,tempedreve,dga
aladlcaccbcabfdb.net,padcrypt,dga
k7t7hlqkqk2q6kuhw3.ru,rovnix,dga
tgpoxnthovww.dyndns.org,vidro,dga
6a252843567860f8c8702bb599184255.com,tinynuke,dga
drawplus.net,manuelita,dga
ctbflxsaggcjtagt.eu,emotet,dga
dufiekwbz.net,oderoor,dga
mwifayrrfidtdpqik.be,locky,dga
hhuejcqdbjrnv.com,ramnit,dga
brqcrsensinaix.com,banjori,dga
orntjvhufxh54c49psczb58nuislyg23exm29.com,murofetweekly,dga
obwjmpudi.org,tempedreve,dga
guaficet.ddns.net,symmi,dga
seubrsxsbloaixsccfft.com,zloader,dga
mmzhrrdbfz.com,dnschanger,dga
cmifsqtk.fr,locky,dga
agxeqaaaw.me,pitou,dga
wyycyagqjfegxukfu.su,ranbyus,dga
wysqdhynfcvlmrlv.com,sphinx,dga
yqyavpxkfrqcpvyen.com,necurs,dga
naqfhamado.it,locky,dga
duoqzlsy.net,qsnatch,dga
cauiwahan.me,pitou,dga
ckduttwmmd.co,proslikefan,dga
1vp412e12nheix.net,shiotob,dga
ayiue51nxk57h54jqgrbwazm19d20driyd30cs.info,murofetweekly,dga
364f5ed36063d.org,monerominer,dga
tghyxqfmhz.com,dnschanger,dga
jyvymfdlikvql.us,locky,dga
xiwnz.com.tt,conficker,dga
gwlswaigndvmtsryhxjoyoiw.org,qakbot,dga
9y9joxyfas.net,shiotob,dga
sdqwkvthyo.com,fobber,dga
adkobdmlfeelfdef.org,padcrypt,dga
lamawanr.ru,pushdo,dga
bamhklghyd.net,tempedreve,dga
lyryjuj.com,simda,dga
nqoqqwfox.com,pykspa,dga
kcguodegymaqaaeev.net,ranbyus,dga
dduwjmnvsqhgcer.bz,necurs,dga
owqyvra.in,locky,dga
mvkxgdehmrerkjef7456ofw.ddns.net,corebot,dga
vydnttgqvj.com,ramnit,dga
ofnlltcmr.net,oderoor,dga
88b9e5e2ca33807f3f06c5cda3a4a773.com,tinynuke,dga
hvijksxxhe.kz,necurs,dga
basslpymdxxrqgwkieitiqw.org,qakbot,dga
ouosqwiugkeq.info,pykspa,dga
c77a69bb1674ccf23991c63ea8391a850f.cc,dyre,dga
thosetrust.net,suppobox,dga
diwexjrstf.com,fobber,dga
vxmiu8a0m1gvh15d.info,chinad,dga
hbgwrbz.dyndns.org,vidro,dga
sda4g2s4opa4gve.ddns.net,corebot,dga
cjdgvh.com,virut,dga
kaskmrwcdp.com,alureon,dga
pwgmchzbzhursilvs.com,qakbot,dga
cmjnpggyhdqhlojrpamayusus.com,gameover,dga
consequenceexchangestrip.com,matsnu,dga
forcespitediscountlunchresist.com,matsnu,dga
ofijebcpwda.com,tempedreve,dga
ogciuuosceioiows.org,ramdo,dga
vtnwbsn.org,pykspa,dga
iuxjbqdglvfnuvag.com,sphinx,dga
pujlsujmtrdxi.ru,locky,dga
zoai.ru,conficker,dga
xksrgkpwtq.com,fobber,dga
msjhxakmggadetmn.kz,necurs,dga
ifgjsfjwo.dyndns.org,kraken,dga
qqlsxeigvubqqjcd.eu,emotet,dga
cdlqymtiytsu.in,tinba,dga
nndfmmerd.com,manuelita,dga
exmhcpdbgpltoojki.com,ranbyus,dga
7jsbdulwa2ujhloeci.biz,rovnix,dga
b3dcf6dde1337.hosting,monerominer,dga
sernemsams.biz,mydoom,dga
articulumauvelfacile.com,gozi,dga
puzoxaqykim.eu,simda,dga
habbfb02f513e8e97f8399919d55c5e21f.so,dyre,dga
pmwktoapbhnuroqfoqbm.mu,necurs,dga
eujwuv.com,virut,dga
mjyxmjiwmtia.com,sisron,dga
e6o4avg.ws,qsnatch,dga
kscoreloans.com,manuelita,dga
6312cd827f43a.feedback,monerominer,dga
dojhlakv.eu,proslikefan,dga
qq3adkdlzbcq43u.com,shiotob,dga
f3dl53cthdq0s8mn.net,chinad,dga
petrusqumultominus.com,gozi,dga
jbpmjaudrtl.net,oderoor,dga
state-dozen.net,nymaim,dga
oauamr.eu,proslikefan,dga
qvsfedyfdvfqnacn.com,sphinx,dga
ilmrmxu270u4kvm2qra.ddns.net,corebot,dga
tesd-oq,deception,dga
apeswnmaqs.com,mydoom,dga
824uki8qoygu.org,qadars,dga
ryneryv.info,simda,dga
iereche,deception,dga
aesekwsoeaickqmm.org,ramdo,dga
relaxationprint.re,nymaim,dga
mxmfxgixlkgionoal.com,ranbyus,dga
skawqwqocmeuigow.org,ramdo,dga
waouxwtlrishv.org,cryptolocker,dga
omanvivides.com,manuelita,dga
tzjkypqay.com,dircrypt,dga
campaigncostdisappointed.com,matsnu,dga
usjdwfalbdwp.com,ramnit,dga
hepaudkibemeka.ddns.net,symmi,dga
mzexmjiwmtia.com,sisron,dga
ifsrkvqumg.com,alureon,dga
gmg2o2ki4q0y.top,qadars,dga
iavqiucwxdkcyhjauiwb.com,zloader,dga
answerbornbikefirmlecture.com,matsnu,dga
ockkfacmflccamnd.co.uk,padcrypt,dga
vsnxercpyoovyqot.com,ramnit,dga
icvrfwf.nl,conficker,dga
grani5s.net,charbot,dga
amxcoufqbex.com,pykspa,dga
scylkkcqblaghtwkuxt.in,necurs,dga
gudtb1flx.info,qsnatch,dga
awyobguiwcymao.info,pykspa,dga
afspypmvmh.com,tempedreve,dga
ledcbcembdfemaac.eu,padcrypt,dga
nezugcpawcqqldhzj.com,dircrypt,dga
381ed097870ca065ba2ee82a9a6aba48.info,bamital,dga
c716b40543e7158b317bf7474950682f.com,tinynuke,dga
wxhqptjvgiptpzqcrwfhq.biz,gameover,dga
emqcagmscqqaaquw.org,ramdo,dga
o3tlewxoaggc176r.biz,chinad,dga
tlmrzvpbpsqsb.net,shiotob,dga
raffyhijtlsgsi.org,cryptolocker,dga
9b741dc6d762b.hosting,monerominer,dga
clgbmtwdkna.com,tempedreve,dga
twsfsopcno.com,dnschanger,dga
gmymvvokmsoeokfha.su,ranbyus,dga
gqcisumyqmqqyycg.org,ramdo,dga
swmasompro.com,manuelita,dga
euusulkkbuxw.com,tinba,dga
fkgmbceviriiihbu.com,bedep,dga
9j15w0j6jl5b8ybt.ru,chinad,dga
zlifhhranz.cc,kraken,dga
wj12yt1pg87ve0et70a.ddns.net,corebot,dga
arrocacenterprise.com,manuelita,dga
victimimprovement.tk,nymaim,dga
piscantursecuritas.com,gozi,dga
kanino.com,manuelita,dga
ktafoxmt7hs0qjc.ddns.net,corebot,dga
kbxmwqrmslz3.com,bedep,dga
vfmqnhdcoednyowt.eu,emotet,dga
skneraiejobs.ru,charbot,dga
ygwobwgoeolmhomm.com,sphinx,dga
ceeqyyagouokgyog.org,ramdo,dga
alexandreachastity.net,suppobox,dga
c32563b3af6a9.feedback,monerominer,dga
iljuvilnmbfxlibvadfp.com,zloader,dga
elskttwqqm.eu,proslikefan,dga
tj5r6c67mxz5fnpw8w.ru,rovnix,dga
airlinecarryaccountscale.com,matsnu,dga
njxtpvampbwwlxhgqe.cc,necurs,dga
cuhligwlyo.net,kraken,dga
lcslapgdmtft.eu,necurs,dga
broloitshikkdrrqi.com,ranbyus,dga
oqbqbwavexoze31irbtgqh24b68pyf22dtf12.org,murofet,dga
waskmegxmav.info,tempedreve,dga
yrfdtvcuhoymmacgan.com,ramnit,dga
giwswhmkcidskyhf.eu,emotet,dga
uhixkhqlkl.com,tempedreve,dga
gfdpjwefcldckqyuqhpc.com,zloader,dga
cumbdh.com,virut,dga
kouhehubwiernio.ddns.net,symmi,dga
yzmpnlmklj.yi.org,kraken,dga
tfni5j1afrxat7swpej1wa07po.com,zeus-newgoz,dga
n0wmj867ro1lcvbk.cn,chinad,dga
dwc5cbjada.net,shiotob,dga
drohicbetj.net,tempedreve,dga
rbvuox.com,virut,dga
xyfwrx.com,virut,dga
eolddfmerndzaqcftyb.biz,qakbot,dga
a3366641dc6ef66e85875ffd00eb8f0c.com,tinynuke,dga
ddhinwsqqowo.com,tinba,dga
ogiwsowouecwioyo.org,ramdo,dga
zpxkvojhsn.com,fobber,dga
syudyixgukoolhvcliwq.com,zloader,dga
1b14e40b6c8b9cffea5614f6b983236f.com,tinynuke,dga
tl8aubornu7y2s00.info,chinad,dga
vconcertfunds.earth,manuelita,dga
e167b9844b019.org,monerominer,dga
gbnrghtrajlvw.nf,necurs,dga
newiasir.ddns.net,symmi,dga
banwozdi.ru,pushdo,dga
quarterdecidemarketlandoperate.com,matsnu,dga
egsuispenitentiales.com,gozi,dga
abqeccvqtbs.dyndns.org,vidro,dga
f41c973f87eae.org,monerominer,dga
9b86bb2ef4bad69cca0110076215e1f4.info,bamital,dga
rescue-davis.cm,nymaim,dga
az316q5.de,charbot,dga
xshqspyhdlzxemkrxhqqk.ru,gameover,dga
bgmtjldsebhhvtxs.eu,emotet,dga
cicaieqyaeciagmk.org,ramdo,dga
6ty5aqxef43ajacx.com,chinad,dga
uzbaaasax.com,pitou,dga
reductionscultures.wtf,nymaim,dga
usmyumaeuuscyagg.org,ramdo,dga
ouldctleanbercpslpat.com,zloader,dga
jyefgih.us,locky,dga
pojabxlinexbhnxzsra.com,dircrypt,dga
adohgatd.com,vawtrak,dga
batcupan.ru,pushdo,dga
91e5035544527c88d005bd730e73df71.info,bamital,dga
fogaxew.net,simda,dga
nqpeqtkbfhwomadab.me,ranbyus,dga
mjmxmjiwmtia.info,sisron,dga
rkxzvvunpf.net,vidro,dga
whbbyu.com,virut,dga
rtofhplbov.com,alureon,dga
anisestsuntgratuita.com,gozi,dga
anacle-presbar.com,manuelita,dga
qr7x10o8klmv7tur5v5.ddns.net,corebot,dga
regarddenver.by,nymaim,dga
yetsqsdsholapet.org,pykspa,dga
bdwwyqryxhhq.ru,necurs,dga
zdppaqwkslvljblhnzailpn.net,gameover,dga
exwxmmdbqobu.org,qakbot,dga
xhyeinupvjdgayhtr.org,qakbot,dga
spjkynr.ir,necurs,dga
osrkaqhdnu9sx5.com,shiotob,dga
cooltlr.jp,charbot,dga
kililrux.ru,pushdo,dga
opfoaarak.org,pitou,dga
uskuka.biz,pykspa,dga
gygkxtvp.com,ramnit,dga
uzbaaasaw.com,pitou,dga
yfvnawnvuib.com,dircrypt,dga
1ea466a8cs49c0ki.net,chinad,dga
ff364d63d2a99159999fd62d59ef11f2.info,bamital,dga
xp3rpbtgxou5jmn4hx.com,rovnix,dga
hszeqjqczqatswkl.org,qakbot,dga
brit9nniva.biz,charbot,dga
ca82adc6a3a8906cd756e4975b04c537.co.cc,bamital,dga
dawhpezmqdf.mooo.com,kraken,dga
zlafftnrrq.com,fobber,dga
nsufnntdxm.com,alureon,dga
nagebof.info,simda,dga
dikukozztingefyvnzkbghex.info,murofet,dga
bokrokfi.ru,pushdo,dga
ftttmrrnacbgudxigyyt.com,zloader,dga
robertprojectpromptamta.com,gozi,dga
yf96y3ol4lt4t3y1wddhnbw1.com,zeus-newgoz,dga
qetd5ail4q5.com,shiotob,dga
xbawruhqvrt.dyndns.org,vidro,dga
ab45d21be436cb624a1e452f9ec5e2dc.com,tinynuke,dga
2020-01-02,zloader,dga
spqqudlbapcpymvb.com,sphinx,dga
domownic.com,vawtrak,dga
pv1dr4b2ww8j2rqxb6.biz,rovnix,dga
cbliip.com,virut,dga
gudtb1.info,qsnatch,dga
ykreuouvkujdyk.uk,locky,dga
rgxordndqhqpforqwnjvkzhemxk.info,gameover,dga
flgdopialj.com,alureon,dga
vrez41d5xft.com,shiotob,dga
ryan-nights.eu,nymaim,dga
ceuqausaimcqwkma.org,ramdo,dga
flierfriend.net,suppobox,dga
agxeqaaay.me,pitou,dga
e3f37568225a5f4916895c2c31320f2b.org,bamital,dga
musirgafl.com,vawtrak,dga
thesmagnificamchristi.com,gozi,dga
a47929c17f4fd05953b7a0856afc8250.com,tinynuke,dga
inncihhmjcdu.biz,tinba,dga
ipsacennonquilibette.com,gozi,dga
pxmfpvtmxmxkqboojhhc.com,dircrypt,dga
yilecqin.be,charbot,dga
stephanie-input.kr,nymaim,dga
n679ce101d16c2f2365d90b84ed649e604.in,dyre,dga
d30m69l18pwbyoqmvgsj26jrfvorpug33n40bu.biz,murofetweekly,dga
umomafreotubba.ddns.net,symmi,dga
356d3dedfa57bee4a3ccf7df7d3719a6.cz.cc,bamital,dga
zxytrwdimnkzhiwgfmaecurceys.org,gameover,dga
relating-identify.yt,nymaim,dga
hjzersensinaix.com,banjori,dga
xlfmddtunoapyjhc.eu,emotet,dga
toylwfuyrq.com,fobber,dga
z763swxjti1qqaabga.com,rovnix,dga
kjnlnpgmjdgiwpeh.eu,emotet,dga
dletfpcpwpx.com,oderoor,dga
cracktowerproposereducebehave.com,matsnu,dga
yuwl.to,conficker,dga
veinwuxocdksgbvn.com,sphinx,dga
mugnnould.cc,oderoor,dga
skwggeicquuacgkw.org,ramdo,dga
kabvrsensinaix.com,banjori,dga
cauiwahaj.me,pitou,dga
ufklmckg9sz4s4w.com,shiotob,dga
jbyeeqocymfbab.jp,necurs,dga
1eb3283beed8f7d7b9881194789dce7c.com,tinynuke,dga
dnkxqgjbfq.com,alureon,dga
foqitoh.info,simda,dga
fumnwhpyxhoo.pw,tinba,dga
nasasssqrs.us,mydoom,dga
dcbpnm.biz,qsnatch,dga
tecnoqfntb.com,fobber,dga
erqhqjagjswfb.com,bedep,dga
k8o4yhodsta4k8k.ddns.net,corebot,dga
sugarwebfirmgiftdraftserve.com,matsnu,dga
agxeqaaag.me,pitou,dga
ijjeubqa.biz,pitou,dga
populumomregni.com,gozi,dga
amgtulpkc.name,qsnatch,dga
cleboldgza.com,dnschanger,dga
nuilaaxax.mobi,pitou,dga
ibqfdbykxydvbd.to,necurs,dga
8e0651da22685.blackfriday,monerominer,dga
etqnidzjnw.com,alureon,dga
nort-easter8.info,charbot,dga
naittdaxhjxeqbvu.com,sphinx,dga
nbjjjfhqdstevjl.ru,cryptolocker,dga
wusdtlswluut.com,ramnit,dga
trasxo.us,charbot,dga
uidniuqztm.com,dnschanger,dga
sksduvxwxmxislmcj.it,locky,dga
gvpbucwbx.tj,necurs,dga
incauakam.mobi,pitou,dga
haxaduqu.ru,pushdo,dga
gacqlqeoya.biz,pykspa,dga
osdefagwiri.com,vawtrak,dga
agwgtodsholapet.org,pykspa,dga
eqqacq.com,virut,dga
xahpq1fgbq.net,shiotob,dga
vdkegj.cc,proslikefan,dga
pozvokso.ru,pushdo,dga
qajadwfb.com,dircrypt,dga
sfakmecawak.yi.org,kraken,dga
jsqlqcapunfkkspoycos.com,zloader,dga
kafteawa.ru,pushdo,dga
antylex,deception,dga
4e3b9aeabf24e088c2d4b64fbce8eb20.com,tinynuke,dga
hnywdakvhxvuoeuap.com,ramnit,dga
aammkomyyswgagsg.org,ramdo,dga
irerebljeq.com,dnschanger,dga
pndmborkhnkt7.com,bedep,dga
4ykiwqkqgqo2.top,qadars,dga
wwxmsyhmtoaf.co.uk,cryptolocker,dga
xwgidmtplkcoonddnu.net,qakbot,dga
gwjvbtiywb.tv,oderoor,dga
curmrsensinaix.com,banjori,dga
xfojxeselhs.info,tempedreve,dga
gapnv5ljfufwkcfdndde3u1g.com,zeus-newgoz,dga
skhostiig.de,charbot,dga
c39e41dqhznzo11m49gqbudyhym69bqgqpzl58.biz,murofetweekly,dga
ezzfjfvzw.com,vidro,dga
d0d0c8a91d22cb751e14be510a18b4d4.com,tinynuke,dga
8i4y4uoa06se.org,qadars,dga
j42ad4739a50f1255f6f7259e36f2cd878.cn,dyre,dga
82wecek28q4a.org,qadars,dga
olihwef.com,vawtrak,dga
boikatbeepgoex.ddns.net,symmi,dga
kgtkcyoaihcsyoafxmvg.com,zloader,dga
basrzer.com.uy,conficker,dga
puxisuxt.ru,pushdo,dga
gsybpsmvyfndfybi.eu,emotet,dga
e51nrmre21pwb18jwgxg33e61pvfuayn30i65i55.com,murofet,dga
vfribpwvb.tv,kraken,dga
mduwmtiwmtma.net,sisron,dga
okcakwiq.net,pykspa,dga
c69jyezf52axp42juispynyb38aqc19c39h24o11.biz,murofet,dga
mg5ajr8ppeo8ri7h21.biz,rovnix,dga
safaotraepso.ddns.net,symmi,dga
mzaxmjiwmtia.org,sisron,dga
skwskzyp2ktoc.com,shiotob,dga
m19m19n10b68bscsfwo51itjtgsowlyh34huky.biz,murofetweekly,dga
wernasmqss.in,mydoom,dga
static-indication.mx,nymaim,dga
m69a57jufsm59hxn10l58gwdwcqb68crgqawgs.com,murofetweekly,dga
qphqpwnhar.info,mydoom,dga
ceqoulnopa.ddns.net,symmi,dga
garfamobdkpxhyrdugao.com,zloader,dga
221cf2f6858b00da76d0f4a31f698fa1.com,tinynuke,dga
fqdmgtfwlbcgvtyqqubv.com,zloader,dga
bbpkcbecbnfj.com,tinba,dga
ouxykssefq.com,alureon,dga
grofcnde.co,charbot,dga
qegoheg.info,simda,dga
mwxiyqeoya.info,pykspa,dga
slindsa,deception,dga
bfxylxefdralykdmbfxy.com,zloader,dga
lufenna.com,vawtrak,dga
maximilliananastacia.net,suppobox,dga
gmammekkwaakmkos.org,ramdo,dga
bmfmldfaobaabblb.online,padcrypt,dga
alkvlvpvelvpi.com,ramnit,dga
fcdmnkfbmbofbbln.eu,padcrypt,dga
xqaintjmihxwmnk.com,bedep,dga
jicmpjbyrfvy.biz,tinba,dga
tnpvntvxnkkkh.ru,cryptolocker,dga
fxdgrsensinaix.com,banjori,dga
casino2.online,manuelita,dga
bjdp3ovffvn4ne4ds7.ru,rovnix,dga
orvzopuprtrcofw.com,murofet,dga
djigfe.mooo.com,kraken,dga
hueutawaz.us,pitou,dga
drf32htm59b48dya17pzo51gvesoxk17nwgwm49.org,murofet,dga
cihfba.com,virut,dga
wadowlkzmc8pdorplc.cn,rovnix,dga
ea092f3c4a03dd92801e3a9aac136df2.com,tinynuke,dga
w945c6de65aa85b5c19f87520f015fe0a5.cc,dyre,dga
incauakal.mobi,pitou,dga
wunjtplvxqqeppsf.eu,emotet,dga
aubvjwewmzg53d10axnzpvdxdro51l68lsgy.ru,murofetweekly,dga
nmhoyxqlse.co,proslikefan,dga
factorpentransitiongearsave.com,matsnu,dga
vmxtgrur.com,oderoor,dga
veoopaqaq.org,pitou,dga
kugxmrcvpvmwk37fwbtjym19a67f22o11cxf32.net,murofetweekly,dga
yrdhivnitfbcfefo8.com,bedep,dga
trgjenjilpub.org,cryptolocker,dga
tar9ytsjxde77cj2.cn,chinad,dga
datn4nalxvntgag.net,shiotob,dga
outsideprofileclueridediscover.com,matsnu,dga
b0d746cd4a15f028d82e2aa4f039523aff.so,dyre,dga
mgtopunirvjwsrpfnocn.com,zloader,dga
qyorbbjyqn.com,fobber,dga
kbbrysmdhcfxlynfctbw.com,zloader,dga
tangbox.lv,charbot,dga
yaeyof.eu,proslikefan,dga
gebytylldhamyxa.info,cryptolocker,dga
vkmpier.net,manuelita,dga
hzcgmckfou.com,dnschanger,dga
p42g13j26i45mrf62o31gqa37g23i45m39nrfzcwjs.net,murofetweekly,dga
penacirankro,deception,dga
oceckswooomwqmou.org,ramdo,dga
n60h24mya57n50ozhqewg23a67dzjvirfxb68l28.org,murofetweekly,dga
p5ibj9v1rg.cf,qsnatch,dga
xcpxgavyegzfzrtrhir.com,dircrypt,dga
wlaecrecniqigqh.info,cryptolocker,dga
efgaztklw.com,dircrypt,dga
gqeqcicoomsguysu.org,ramdo,dga
zgdyhl.eu,proslikefan,dga
cxsmfdmwigngfhry.com,sphinx,dga
xptcrsensinaix.com,banjori,dga
uxthhdxilsycvki.info,cryptolocker,dga
lopeakav.ru,pushdo,dga
uohlrpfihoeaxknk.de,locky,dga
zutskfusctgnqzt.com,murofet,dga
tiubiz.com,virut,dga
tktkejqahkpopqitdkc.com,ramnit,dga
drmnyrqvtjqyrjfc.com,sphinx,dga
8qbozu.be,charbot,dga
lxaudhrufnrmkvpcx.su,ranbyus,dga
uujirdbsfiagkxpq.eu,emotet,dga
blccnaalefanddbk.org,padcrypt,dga
xqcarmsfycij.com,ramnit,dga
e49567fa855cd61b7131471dfbd4bbe827.tk,dyre,dga
osmbhouseni68go.co.uk,manuelita,dga
istpqtkt.nl,locky,dga
folirgafda.com,vawtrak,dga
eawmhl.com,virut,dga
qvtc45ddwc1u.net,shiotob,dga
wumrlvwzva.com,dnschanger,dga
cauiwahav.me,pitou,dga
rserara,deception,dga
tlzvcxcnlfucvwhesudkjmj.com,gameover,dga
mdiwmtiwmtma.net,sisron,dga
bankringadmirelipintendcrew.com,matsnu,dga
hzn6tzj2ew.cn,qsnatch,dga
xerykcbtcpts.com,cryptolocker,dga
zkilfdfrsn.com,dnschanger,dga
facqdiustusucquoddistr.com,gozi,dga
gudtb1fl.info,qsnatch,dga
mnjydtgeyxwcitofonhxtwl.biz,murofet,dga
04b945bb4539956be2e22e0dbfdd436b.com,tinynuke,dga
mbnufo.com,virut,dga
rcvckznvuphedexxkbhawsiv.ru,gameover,dga
ngcasalaig,deception,dga
txrrdziyy.cc,oderoor,dga
mciisiyssggusgeo.org,ramdo,dga
dztyrsensinaix.com,banjori,dga
oikbnuit.co,proslikefan,dga
juaexiggbxpphxryt.su,ranbyus,dga
annflebcdancloen.org,padcrypt,dga
zehhgtbekneuygidyk.com,dircrypt,dga
surely-ranger.info,nymaim,dga
ijtpptqbyfcfcfhvulw.com,dircrypt,dga
kdeadsn.dyndns.org,vidro,dga
dixvsewswmmwdbchu.com,ramnit,dga
ikjwladsholapet.cc,pykspa,dga
vqffractilvprswkuv.com,dircrypt,dga
cecoirefdo.ddns.net,symmi,dga
muj66hta17ozkyc49atfsl48eyayc19hqdyis.info,murofetweekly,dga
propterminniesseilapud.com,gozi,dga
akircfvmqfxvmkm.org,cryptolocker,dga
mdmwmtiwmtma.net,sisron,dga
36gyatfn4jue8t1f1p.cn,rovnix,dga
14c6q2ef3pqduhy43p5.ddns.net,corebot,dga
ymirohscgjxm.ru,cryptolocker,dga
ytrbegofitr8b,deception,dga
atauncejdrredc.co.uk,cryptolocker,dga
wyqcgiiugkeq.net,pykspa,dga
cxdfbxetokpqxhvcrwznmkhpf.net,qakbot,dga
chnumtrscovtyx1crk.cn,rovnix,dga
beoglovgbwfwufv.info,cryptolocker,dga
rsuvpt.dynserv.com,kraken,dga
cexersensinaix.com,banjori,dga
zpfjfekhjfeuiclv4.com,bedep,dga
pawicwaf.ru,pushdo,dga
damagesitselectchargeprint.com,matsnu,dga
ihehtotzez.com,alureon,dga
furvhajwee.com,alureon,dga
tgjdhfbnem.com,vidro,dga
uwjnqsvgljrlbihyzhovbqvwsg.com,gameover,dga
pgwjee.co,proslikefan,dga
wsxamiledpuwovnflmut.com,zloader,dga
dhfxasc6cdnjnh43yl.com,rovnix,dga
gexfmtlbruqfgpuk.eu,emotet,dga
cuekomavuitcda.com,ramnit,dga
pickfell.net,suppobox,dga
pjqwmekgn.eu,proslikefan,dga
jfveed.tv,kraken,dga
gemefiwea.ddns.net,symmi,dga
fasonlggyp.it,locky,dga
same-failing.net,nymaim,dga
mckiukqqgmsgaogg.org,ramdo,dga
dpkxscktcstirlke.com,bedep,dga
jfevrsensinaix.com,banjori,dga
g2b000a3b26460462ecfd5aa2502b9fd0c.cc,dyre,dga
